Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Roll,Pitch,Yaw,Data Point,Time (s),Acc_x Norm,Vel_x,,,,# points,47196
2.336859876,-1.115754818,9.749685878,0.003105293,0.03099301,0.025055402,6.826014452,8.681290175,0.245036416,-6.451874525,-13.39445758,-51.79996739,13206,1320.6,-0.449640232,,,,,,
2.178834516,0.258586954,9.151104967,-0.012873917,0.039515256,0.039969332,4.489417198,9.549419193,0.837207755,1.59956987,-13.38734652,-66.6442934,13207,1320.7,-0.607665592,,,,,,
3.380784985,-0.545905791,8.614776471,-9.05E-05,0.003295712,0.028251244,5.565827169,10.13750659,1.592736706,-3.55630415,-21.38802707,-64.68778125,13208,1320.8,0.594284877,,,,,,
2.729528954,-0.996038636,10.53023539,0.032933153,-0.041446077,0.013337314,6.668491042,10.30553156,1.5110579,-5.334708859,-14.46988431,-58.7148863,13209,1320.9,-0.056971154,,,,,,
3.083888853,-0.622524147,10.99473417,0.000974732,-0.019075182,0.017598437,5.88087399,9.185365089,1.470218497,-3.195913107,-15.64433352,-59.70825577,13210,1321,0.297388745,,,,,,
3.342475807,-0.287318837,9.136739025,0.027606749,0.010752677,0.027185963,6.195920811,9.241373413,2.40952476,-1.7688273,-20.08480506,-61.33692796,13211,1321.1,0.555975699,,,,,,
2.662487892,-0.119716182,9.969963653,-0.009678075,0.013948519,0.017598437,5.907127892,9.773452488,1.735674615,-0.678892527,-14.95093972,-61.62700062,13212,1321.2,-0.124012216,,,,,,
3.471769284,0.004788647,9.653912932,0.039324837,-0.032923831,0.02292484,5.618334972,9.185365089,1.633576108,0.027918516,-19.77975035,-62.73931792,13213,1321.3,0.685269175,,,,,,
3.347264454,-0.799704097,10.06094795,0.023345626,-0.000965411,0.016533156,6.169666909,8.541269366,2.062389837,-4.470595913,-18.34823979,-58.01451098,13214,1321.4,0.560764346,,,,,,
3.194027741,-0.004788647,9.572505928,-0.022461443,0.0150138,0.020794279,6.983537863,8.90532347,1.388539692,-0.028191884,-18.45214228,-55.21490591,13215,1321.5,0.407527633,,,,,,
2.978538613,0.296896132,9.050543374,-0.011808636,-0.010552937,0.015467876,5.355795955,9.35339006,1.266021484,1.848475237,-18.20725542,-63.71058352,13216,1321.6,0.192038505,,,,,,
3.179661799,-0.74224033,9.855036118,0.0137581,0.010752677,0.012272034,5.933381793,8.737298499,1.551897303,-4.239018768,-17.83465119,-58.67879763,13217,1321.7,0.393161691,,,,,,
3.117409384,-0.17717995,10.64995157,0.014823381,-0.059555849,0.002684507,6.195920811,8.737298499,1.184342679,-0.939378205,-16.31345134,-57.14678434,13218,1321.8,0.330909276,,,,,,
3.05515697,-0.129293477,9.740108583,0.0137581,-0.01481406,-0.002641896,7.298584684,9.409398384,0.653430443,-0.748776793,-17.41351231,-54.14598936,13219,1321.9,0.268656861,,,,,,
2.892342962,-0.292107485,9.414480568,-0.016069759,0.004360993,0.018663718,5.644588874,8.429252719,-0.061259104,-1.750303214,-17.07041381,-56.90816928,13220,1322,0.105842854,,,,,,
2.18841181,0.22985507,9.701799405,0.016953942,-0.035054393,0.002684507,4.804464018,7.813161158,-0.142937909,1.34206722,-12.70788472,-59.09377336,13221,1322.1,-0.598088298,,,,,,
2.667276539,-0.478864729,9.831092882,-0.009678075,0.006491554,0.00694563,5.172018643,8.989335956,1.163922977,-2.751362774,-15.16237702,-62.01560546,13222,1322.2,-0.119223569,,,,,,
2.470942,-1.479692012,8.897306661,-0.035244812,0.027797168,0.02185956,6.563475435,9.577423355,1.756094316,-9.315281225,-15.32058513,-57.16699288,13223,1322.3,-0.315558108,,,,,,
2.748683543,0.090984298,8.839842893,-0.036310092,-0.019075182,0.009076191,5.88087399,11.03363977,0.367554624,0.580670262,-17.27183349,-63.60688671,13224,1322.4,-0.037816565,,,,,,
2.901920256,-1.369553124,11.08571847,-0.003286391,-0.051033603,-0.001576615,6.300936418,10.75359815,1.102663873,-6.952663907,-14.56326623,-60.35679945,13225,1322.5,0.115420148,,,,,,
3.356841749,-0.72308574,10.0657366,0.014823381,-0.000965411,0.009076191,4.961987429,11.06164393,0.551331937,-4.041696573,-18.39891761,-66.64740854,13226,1322.6,0.57034164,,,,,,
3.21318233,-0.828435981,9.720953994,-0.027787847,0.0150138,0.018663718,4.909479625,11.00563561,1.327280588,-4.792248678,-18.22919789,-67.72869144,13227,1322.7,0.426682222,,,,,,
2.815724605,0.095772946,9.261243854,0.0137581,0.026731887,0.011206753,6.274682516,11.84576047,1.327280588,0.583618192,-16.91015486,-64.74177694,13228,1322.8,0.029224497,,,,,,
3.385573632,-1.139698054,9.012234195,0.021215065,-0.028662709,0.004815069,6.012143499,11.67773549,1.041404769,-7.075911368,-20.44021577,-63.76247426,13229,1322.9,0.599073524,,,,,,
3.217970977,-0.339993957,9.299553033,0.007366416,-0.007357095,0.013337314,5.487065464,10.83761064,1.163922977,-2.05823564,-19.07558929,-65.59616381,13230,1323,0.431470869,,,,,,
2.973749966,-0.186757244,10.49671485,0.0137581,9.99E-05,0.005880349,4.856971822,9.381394222,2.184908045,-1.005063404,-15.81520311,-66.35993602,13231,1323.1,0.187249857,,,,,,
2.696008423,-0.589003616,8.96913637,0.046781802,-0.039315515,-0.006903019,6.668491042,9.35339006,3.593867438,-3.701745022,-16.69615507,-59.96576664,13232,1323.2,-0.090491685,,,,,,
3.706413001,-1.091811582,9.797572351,-0.007547514,-0.027597428,0.004815069,7.456108094,10.69758983,2.695400579,-6.241532423,-20.60484887,-59.46549738,13233,1323.3,0.919912892,,,,,,
3.012059144,-1.522789837,9.759263172,-0.005416952,0.0150138,0.013337314,7.219822979,11.00563561,2.674980877,-8.735967599,-16.95887408,-59.59316883,13234,1323.4,0.225559036,,,,,,
3.308955276,0.373514488,9.562928634,-0.003286391,-0.031858551,0.004815069,7.167315175,9.157360927,2.184908045,2.198753047,-19.07310253,-56.74493987,13235,1323.5,0.522455168,,,,,,
3.356841749,-0.622524147,10.49671485,-0.005416952,-0.022271024,0.013337314,6.222174712,9.717444164,1.490638199,-3.340746085,-17.70507657,-60.01700672,13236,1323.6,0.57034164,,,,,,
3.122198032,-0.603369558,9.14631632,-0.012873917,-0.025466867,0.013337314,5.565827169,9.017340118,3.062955203,-3.711093295,-18.80991555,-64.07189264,13237,1323.7,0.335697923,,,,,,
3.083888853,-1.019981872,9.855036118,-0.010743356,0.019274923,0.02185956,7.114807372,8.541269366,2.634141475,-5.818590737,-17.28940635,-54.41203002,13238,1323.8,0.297388745,,,,,,
3.098254795,-0.550694438,8.365766812,-0.00222111,0.001165151,0.020794279,7.272330782,9.829460812,2.021550434,-3.697902765,-20.28176009,-57.45971936,13239,1323.9,0.311754687,,,,,,
3.222759625,-0.871533806,9.218146029,0.022280346,0.017144361,0.012272034,7.561123701,9.80145665,2.041970135,-5.30874527,-19.19087257,-55.76138945,13240,1324,0.436259516,,,,,,
3.174873152,0.014365942,10.48713756,-0.011808636,-0.006291814,0.013337314,7.24607688,9.689440002,1.715254914,0.077316976,-16.84313403,-56.40681296,13241,1324.1,0.388373044,,,,,,
3.012059144,-0.531539849,10.03700472,0.007366416,0.022470765,0.017598437,6.222174712,9.997485783,1.000565366,-2.986707056,-16.68218468,-59.87733428,13242,1324.2,0.225559036,,,,,,
2.87797702,0.196334539,8.648297002,0.033998433,0.027797168,0.005880349,5.854620088,8.989335956,1.531477602,1.279233469,-18.40196944,-60.77589925,13243,1324.3,0.091476912,,,,,,
2.911497551,0.119716182,9.529408103,0.019084504,-0.040380796,0.001619227,5.670842776,8.457256881,1.674415511,0.708929613,-16.98809701,-59.83127679,13244,1324.4,0.124997443,,,,,,
3.490923873,0.067041062,10.91811582,-9.05E-05,-0.031858551,-0.0079683,5.723350579,8.457256881,1.674415511,0.346276046,-17.73067998,-59.75070918,13245,1324.5,0.704423765,,,,,,
3.146141268,0.086195651,9.759263172,0.007366416,-0.000965411,-0.018621106,6.169666909,8.1492111,1.81735342,0.498007127,-17.86736494,-56.94504965,13246,1324.6,0.35964116,,,,,,
2.882765667,-0.713508446,9.462367041,-0.039505934,0.064016712,-0.006903019,5.355795955,7.897173643,1.796933719,-4.247756601,-16.89843667,-59.20207586,13247,1324.7,0.096265559,,,,,,
2.667276539,-2.537983062,8.681817533,-9.05E-05,0.026731887,-0.002641896,7.298584684,8.009190291,2.899597592,-16.06166395,-16.42992821,-51.17544396,13248,1324.8,-0.119223569,,,,,,
3.941056718,-0.598580911,10.69783804,-0.025657285,-0.080861462,-0.013294703,6.274682516,8.877319308,1.490638199,-3.144750535,-20.19464032,-58.21540164,13249,1324.9,1.15455661,,,,,,
3.62021735,-1.211527764,9.955597711,0.040390117,0.055494466,0.011206753,5.644588874,9.885469135,1.368119991,-6.815662015,-19.84822999,-62.26485453,13250,1325,0.833717241,,,,,,
3.941056718,0.770972213,10.44403973,0.170354362,0.023536045,0.002684507,6.169666909,10.61357734,0.959725964,4.143973216,-20.62261751,-63.83381464,13251,1325.1,1.15455661,,,,,,
3.54838764,-0.033520531,9.045754726,-0.019265601,-0.042511358,-0.0079683,4.909479625,9.605427517,1.735674615,-0.20823379,-21.41850558,-67.66270992,13252,1325.2,0.761887532,,,,,,
3.500501167,-0.756606271,8.91646125,0.025476188,0.029927729,-0.003707177,7.009791765,10.16551075,1.449798796,-4.757272884,-21.36458309,-58.38951779,13253,1325.3,0.714001059,,,,,,
3.155718563,-0.775760861,9.098429847,0.0137581,9.99E-05,-0.001576615,5.460811562,11.20166474,0.122518208,-4.790747375,-19.06454565,-64.09258659,13254,1325.4,0.369218454,,,,,,
3.179661799,-0.186757244,10.25728249,0.037194275,0.007556835,-0.000511335,4.804464018,11.28567723,0.796368353,-1.02716808,-17.22026289,-68.66343944,13255,1325.5,0.393161691,,,,,,
3.328109865,-0.201123186,10.0657366,-0.011808636,0.020340203,0.011206753,5.985889597,10.47355653,0.980145665,-1.126061962,-18.29241408,-62.5891534,13256,1325.6,0.541609757,,,,,,
3.289800687,-1.134909407,9.299553033,-0.010743356,0.002230431,0.003749788,4.725702313,10.08149827,1.266021484,-6.838143543,-19.34891402,-66.39530711,13257,1325.7,0.503300578,,,,,,
3.658526528,-0.44055555,9.615603754,0.005235855,-0.035054393,0.000553946,6.012143499,8.653286014,1.572317004,-2.574364213,-20.81076469,-59.17743616,13258,1325.8,0.87202642,,,,,,
3.964999954,-0.775760861,9.936443122,0.020149784,-0.036119673,-0.003707177,6.353444221,8.457256881,2.246167149,-4.377174306,-21.69392694,-58.29895156,13259,1325.9,1.178499846,,,,,,
3.735144884,-1.326455299,8.854208835,-0.016069759,0.03099301,0.017598437,5.854620088,10.44555237,1.20476238,-8.346664337,-22.64560608,-62.25578858,13260,1326,0.948644776,,,,,,
4.11344802,0.344782605,8.495060288,-0.015004479,-0.018009902,0.005880349,7.718647112,11.14565642,2.287006552,2.269263798,-25.81853938,-62.45790927,13261,1326.1,1.326947912,,,,,,
3.49571252,-0.74224033,8.29872575,0.007366416,-0.03079327,0.001619227,8.033693933,11.87376463,-0.040839403,-5.006067101,-22.76097475,-56.50690438,13262,1326.2,0.709212412,,,,,,
4.261896086,-0.866745159,10.31474626,0.008431697,-0.031858551,0.010141472,4.331893787,12.18181041,-0.878047158,-4.70648182,-22.37861632,-68.64240848,13263,1326.3,1.475395978,,,,,,
4.261896086,-0.56506038,10.06094795,0.002040013,9.99E-05,0.014402595,5.670842776,9.745448326,0.857627457,-3.148029538,-22.92550803,-62.46408202,13264,1326.4,1.475395978,,,,,,
3.744722179,-0.301684779,9.395325978,-0.019265601,0.027797168,0.013337314,5.802112285,9.101352603,1.613156407,-1.803229346,-21.72073354,-61.82659653,13265,1326.5,0.958222071,,,,,,
3.658526528,-0.004788647,9.069697963,-0.00115583,0.006491554,0.011206753,7.08855347,10.19351492,0.857627457,-0.029653128,-21.96811519,-58.46672156,13266,1326.6,0.87202642,,,,,,
3.366419043,-0.751817624,9.48152163,-0.015004479,0.009687396,0.004815069,6.169666909,11.00563561,-0.30629552,-4.454905485,-19.49088642,-60.46507574,13267,1326.7,0.579918935,,,,,,
3.529233051,-0.871533806,9.797572351,0.006301135,-0.01587934,0.005880349,4.909479625,10.89361896,-0.061259104,-4.993836753,-19.73790002,-65.41843482,13268,1326.8,0.742732943,,,,,,
3.854861067,-1.082234287,10.12320037,0.002040013,0.025666607,0.005880349,5.697096678,10.5015607,0.837207755,-5.988930231,-20.7385266,-62.76298293,13269,1326.9,1.068360958,,,,,,
3.457403342,-0.589003616,8.997868254,0.008431697,-0.006291814,-0.001576615,5.119510839,11.28567723,0.183777312,-3.674854874,-20.97813825,-66.19597756,13270,1327,0.670903234,,,,,,
4.032041016,-0.881111101,8.983502312,0.046781802,-0.019075182,-0.00903358,5.014495232,8.1492111,1.776514018,-5.479517686,-24.06954695,-63.24804505,13271,1327.1,1.245540908,,,,,,
3.648949233,-1.398285008,9.606026459,-0.018200321,0.002230431,0.002684507,6.48471373,8.429252719,1.082244172,-8.129709936,-20.60118501,-54.27178683,13272,1327.2,0.862449125,,,,,,
3.007270497,-0.498019318,8.84463154,-0.022461443,-0.021205744,-0.001576615,6.0383974,8.849315147,0.878047158,-3.169018066,-18.75096788,-57.80652523,13273,1327.3,0.220770388,,,,,,
3.639371939,-0.411823667,9.112795789,0.012692819,-0.01481406,0.002684507,5.618334972,9.80145665,0.653430443,-2.536948199,-21.75013239,-62.38602181,13274,1327.4,0.85287183,,,,,,
3.557964935,-0.05267512,9.323496269,-0.009678075,-0.002030691,0.001619227,5.565827169,10.30553156,0.939306262,-0.317640863,-20.88718682,-64.64660889,13275,1327.5,0.771464827,,,,,,
2.978538613,0,9.155893614,-0.042701776,0.026731887,-0.002641896,5.670842776,10.08149827,1.143503276,0,-18.02042226,-63.44327734,13276,1327.6,0.192038505,,,,,,
3.399939574,-0.359148547,9.682644816,0.008431697,-0.01481406,-0.017555826,6.222174712,10.33353572,0.714689547,-2.087621719,-19.33577748,-60.91216591,13277,1327.7,0.613439466,,,,,,
3.553176287,-1.029559167,9.888556649,0.007366416,-0.057425287,-0.011164142,5.067003036,8.709294337,1.408959393,-5.83982949,-19.66638996,-62.43309843,13278,1327.8,0.766676179,,,,,,
3.682469764,-0.924208927,9.562928634,0.000974732,-0.044641919,-0.014359984,6.747252747,9.269377574,0.714689547,-5.416553137,-20.97141641,-55.62478734,13279,1327.9,0.895969656,,,,,,
3.816551888,-1.101388876,8.882940719,-0.00222111,0.021405484,-0.002641896,5.828366186,9.073348441,0.326715222,-6.920798983,-23.09265423,-57.95442183,13280,1328,1.03005178,,,,,,
3.447826047,-0.646467384,8.849420188,-0.012873917,0.026731887,0.004815069,5.355795955,9.409398384,1.225182081,-4.098584026,-21.23487879,-63.16140083,13281,1328.1,0.661325939,,,,,,
3.203605035,0.234643717,8.820688304,0.023345626,0.008622116,-0.003707177,5.802112285,9.717444164,1.20476238,1.496629949,-19.95412427,-62.89390503,13282,1328.2,0.417104927,,,,,,
3.500501167,-0.148448066,9.931654475,-0.011808636,-0.010552937,-0.001576615,6.353444221,9.969481621,1.143503276,-0.841506456,-19.4134592,-60.45008618,13283,1328.3,0.714001059,,,,,,
3.26585745,-0.761394919,9.529408103,-0.006482233,0.032058291,0.001619227,5.040749134,9.409398384,-0.040839403,-4.491556629,-18.86144197,-61.83138238,13284,1328.4,0.479357342,,,,,,
2.863611078,-0.196334539,9.031388785,0.004170574,0.011817958,0.003749788,4.83071792,8.289231909,2.327845954,-1.225934788,-17.58852525,-64.61991802,13285,1328.5,0.07711097,,,,,,
3.232336919,-0.780549508,9.682644816,-0.008612794,0.024601326,0.00694563,6.878522256,8.737298499,2.532042968,-4.533486115,-18.40478392,-56.27554946,13286,1328.6,0.445836811,,,,,,
3.529233051,-0.162814008,8.724915358,-0.006482233,-0.010552937,0.000553946,6.169666909,8.709294337,2.470783864,-1.04787331,-22.01989211,-60.99380668,13287,1328.7,0.742732943,,,,,,
3.438248753,-0.747028977,9.486310277,-0.008612794,-0.027597428,-0.004772457,6.510967632,8.233223586,1.674415511,-4.422817819,-19.86603495,-55.30669078,13288,1328.8,0.651748644,,,,,,
3.711201648,-1.043925109,9.907711238,0.009496977,-0.006291814,-0.005837738,5.88087399,8.345240233,1.143503276,-5.90498182,-20.43111759,-57.25701553,13289,1328.9,0.92470154,,,,,,
3.615428702,-1.388707713,9.969963653,-0.024592005,0.023536045,0.009076191,6.537221533,8.653286014,1.980711031,-7.790192855,-19.75649489,-56.35055167,13290,1329,0.828928594,,,,,,
3.557964935,-1.762222202,8.715338064,-0.027787847,0.036319414,0.009076191,7.141061273,9.857464973,1.388539692,-11.20814596,-21.80851991,-55.48177451,13291,1329.1,0.771464827,,,,,,
3.457403342,-0.502807965,9.606026459,-9.05E-05,-0.006291814,0.004815069,4.856971822,9.325385898,1.123083574,-2.943422722,-19.76986801,-65.08222964,13292,1329.2,0.670903234,,,,,,
3.529233051,-1.149275349,8.375344106,0.014823381,-0.035054393,-0.005837738,5.172018643,7.645136187,3.124214307,-7.65410812,-22.65914821,-63.57475581,13293,1329.3,0.742732943,,,,,,
4.027252369,-0.737451682,10.00827283,0.003105293,-0.01481406,-0.005837738,7.062299568,7.645136187,3.859323556,-4.131353785,-21.86580888,-56.02541789,13294,1329.4,1.240752261,,,,,,
3.874015656,-0.84759057,9.414480568,0.014823381,0.006491554,-0.003707177,7.823662719,7.897173643,1.756094316,-5.041325993,-22.28567299,-49.54741189,13295,1329.5,1.087515548,,,,,,
3.366419043,-0.967306752,9.505464866,0.027606749,0.043776378,-0.002641896,5.802112285,8.821310985,1.123083574,-5.710171917,-19.40922199,-58.75693029,13296,1329.6,0.579918935,,,,,,
3.39036228,-1.599408194,8.768013184,-0.00222111,0.012883238,-0.003707177,6.405952025,7.39309873,2.572882371,-10.14592017,-20.82666023,-54.32503726,13297,1329.7,0.603862172,,,,,,
3.299377981,-0.943363516,8.471117052,0.019084504,-0.019075182,-0.00903358,7.954932227,6.749003007,1.776514018,-6.233992015,-21.16105689,-44.41025406,13298,1329.8,0.512877873,,,,,,
3.471769284,-0.325628016,9.993906889,0.005235855,-0.023336305,-0.002641896,6.274682516,7.309086244,0.633010742,-1.834349116,-19.14722331,-51.64528467,13299,1329.9,0.685269175,,,,,,
3.605851408,0.301684779,9.591660517,0.006301135,0.002230431,-0.001576615,4.83071792,9.073348441,1.347700289,1.768303222,-20.59372396,-66.36941763,13300,1330,0.819351299,,,,,,
3.179661799,-0.545905791,9.361805447,-0.007547514,0.048037501,-0.000511335,6.799760551,8.709294337,1.531477602,-3.281649172,-18.73004906,-55.17949747,13301,1330.1,0.393161691,,,,,,
3.534021698,-0.402246372,9.328284916,-0.004351672,0.037384694,-0.005837738,6.117159105,7.645136187,1.000565366,-2.423283484,-20.73157261,-54.48468216,13302,1330.2,0.74752159,,,,,,
3.261068803,-0.818858686,8.648297002,0.002040013,-0.021205744,-0.010098861,6.195920811,8.009190291,1.143503276,-5.309376524,-20.57600592,-54.98646812,13303,1330.3,0.474568695,,,,,,
3.730356237,-1.18279588,9.270821149,-9.05E-05,-0.058490568,-0.005837738,5.88087399,9.409398384,1.225182081,-7.128765465,-21.75895226,-60.15527136,13304,1330.4,0.943856129,,,,,,
3.744722179,-1.652083314,9.414480568,-0.023526724,0.019274923,-0.002641896,5.723350579,9.409398384,1.837773122,-9.762789418,-21.39402671,-61.28702868,13305,1330.5,0.958222071,,,,,,
3.39036228,-2.197989105,9.093641199,0.047847082,0.10769322,-0.00903358,5.828366186,9.465406707,2.041970135,-13.34844195,-19.92012343,-60.18732572,13306,1330.6,0.603862172,,,,,,
2.715163012,-0.708719799,8.327457633,0.016953942,0.022470765,-0.016490545,6.878522256,10.13750659,1.347700289,-4.786848463,-17.99768495,-57.97750072,13307,1330.7,-0.071337096,,,,,,
